gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ACHN_DNMT3Awt_1	ACHN_DNMT3Awt_2	ACHN_DNMT3Awt_3	ACHN_Shscramble_1	ACHN_Shscramble_2	ACHN_Shscramble_3	symbol	description	term	threshold
ENSG00000135537	162.56	0.576	0.155	3.728	0.000193127983463492	0.0008420418256025	200.44	174.25	209.17	131.53	136.62	123.36	AFG1L	AFG1	like	TRUE
ENSG00000214900	57.311	0.959	0.257	3.727	0.000193758457615164	0.000844582012010764	75.29	83.34	68.44	37.88	34.15	44.77	LINC01588	long	intergenic	TRUE
ENSG00000160294	1609.937	0.245	0.066	3.726	0.000194224531855699	0.00084640451089005	1643.17	1736.81	1857.45	1554.16	1431.45	1436.58	MCM3AP	minichromosome	maintenance	TRUE
ENSG00000111879	113.871	0.665	0.179	3.726	0.000194613127922554	0.000847888553628014	134.3	143.95	140.73	86.28	91.41	86.55	FAM184A	family	with	TRUE
ENSG00000054116	1342.272	0.25	0.067	3.726	0.000194822479727807	0.00084859112683218	1528.2	1401.57	1445.86	1174.3	1202.42	1301.28	TRAPPC3	trafficking	protein	TRUE
ENSG00000143320	214.387	0.549	0.147	3.725	0.000195228377692481	0.000850149240963432	207.56	259.48	296.88	171.52	175.79	175.1	CRABP2	cellular	retinoic	TRUE
ENSG00000168517	262.978	0.473	0.127	3.725	0.000195390784170179	0.000850646530146265	304.22	327.66	285.32	200.98	213.96	245.73	HEXIM2	HEXIM	P-TEFb	TRUE
ENSG00000111540	717.123	-0.31	0.083	-3.723	0.000196707293673083	0.000855993060507242	635.9	618.4	666.06	861.79	770.47	750.12	RAB5B	RAB5B,	member	TRUE
ENSG00000148187	895.288	0.272	0.073	3.723	0.000196715888940599	0.000855993060507242	1017.44	973.52	947.52	781.82	822.71	828.72	MRRF	mitochondrial	ribosome	TRUE
ENSG00000271936	54.185	0.971	0.261	3.722	0.000197823536530234	0.000860600666192302	66.13	70.08	79.04	37.88	36.16	35.81	AC012073.1	NA	NA	TRUE
ENSG00000162654	94.099	0.81	0.218	3.721	0.000198450740743894	0.000863116421105746	125.15	113.64	120.49	85.23	73.33	46.76	GBP4	guanylate	binding	TRUE
ENSG00000137075	1196.745	-0.262	0.07	-3.721	0.000198550158066187	0.000863336012586958	1063.23	1043.6	1157.65	1382.65	1284.79	1248.55	RNF38	ring	finger	TRUE
ENSG00000125354	612.96	0.314	0.084	3.719	0.000200142589575428	0.000870045822384438	677.62	693.21	667.02	572.42	517.33	550.16	SEPTIN6	septin	6	TRUE
ENSG00000167778	406.862	0.381	0.103	3.719	0.000200274812573631	0.000870367529611488	442.59	486.76	451.11	381.96	336.52	342.23	SPRYD3	SPRY	domain	TRUE
ENSG00000184867	1369.092	-0.252	0.068	-3.719	0.000200315247251474	0.000870367529611488	1270.79	1276.57	1202.96	1419.48	1602.22	1442.55	ARMCX2	armadillo	repeat	TRUE
ENSG00000077809	4645.219	-0.436	0.117	-3.717	0.000201699203175159	0.000876165051704992	3704.51	3674.39	4464.81	5737.88	4846.84	5442.87	NA	NA	NA	TRUE
ENSG00000111731	1887.233	0.21	0.057	3.714	0.000204058988495307	0.000885979540354253	2076.6	2001.97	1994.32	1777.24	1779.02	1694.25	C2CD5	C2	calcium	TRUE
ENSG00000113391	338.515	-0.41	0.11	-3.714	0.000204011704732965	0.000885979540354253	301.16	297.36	273.75	399.85	401.81	357.15	FAM172A	family	with	TRUE
ENSG00000233276	3874.61	-0.198	0.053	-3.713	0.000204528701374782	0.000887800476201235	3540.7	3714.16	3573.2	4256.32	3871.45	4291.82	GPX1	glutathione	peroxidase	TRUE
ENSG00000144821	60.199	0.961	0.259	3.713	0.000204878368736455	0.000889099561326793	75.29	74.81	88.68	29.46	44.2	48.75	MYH15	myosin	heavy	TRUE
ENSG00000151929	822.96	0.309	0.083	3.713	0.000205031638506904	0.000889327252078251	894.33	1006.67	830.89	735.52	718.24	752.11	BAG3	BCL2	associated	TRUE
ENSG00000251169	33.676	1.245	0.335	3.713	0.000205029366416612	0.000889327252078251	41.72	48.3	52.05	19.99	21.1	18.9	LINC01843	long	intergenic	TRUE
ENSG00000100867	17.829	1.837	0.495	3.712	0.000205263564404089	0.000890114424652287	23.4	33.15	26.99	9.47	4.02	9.95	DHRS2	dehydrogenase/reductase	2	TRUE
ENSG00000178690	36.134	1.228	0.331	3.712	0.000205357431819655	0.00089030267431396	49.85	53.98	48.2	16.84	19.09	28.85	DYNAP	dynactin	associated	TRUE
ENSG00000164331	323.95	-0.413	0.111	-3.712	0.000205702637596819	0.000891580211347551	271.66	267.06	294.96	349.34	373.68	387	ANKRA2	ankyrin	repeat	TRUE
ENSG00000124787	208.562	0.498	0.134	3.712	0.000205894253322818	0.00089219157659163	243.17	235.8	253.51	180.99	170.77	167.14	RPP40	ribonuclease	P/MRP	TRUE
ENSG00000198604	2173.314	0.253	0.068	3.711	0.00020623989965695	0.000893469931118804	2398.12	2211.26	2480.13	2183.4	1905.59	1861.38	BAZ1A	bromodomain	adjacent	TRUE
ENSG00000121775	298	0.418	0.113	3.711	0.000206801456480149	0.000895682793223423	334.74	345.66	342.19	253.59	255.15	256.67	TMEM39B	transmembrane	protein	TRUE
ENSG00000088826	834.651	0.308	0.083	3.709	0.000207681199644029	0.000899272335636538	1009.3	893.03	868.48	702.9	736.32	797.88	SMOX	spermine	oxidase	TRUE
ENSG00000160255	690.586	0.408	0.11	3.709	0.000207923287822017	0.000900099708935104	710.18	820.11	831.85	675.54	471.12	634.72	ITGB2	integrin	subunit	TRUE
ENSG00000188706	722.719	-0.296	0.08	-3.708	0.000209135935304532	0.000905127196087432	637.94	658.17	650.64	751.3	799.6	838.67	ZDHHC9	zinc	finger	TRUE
ENSG00000008441	1593.904	0.23	0.062	3.708	0.000209283477879219	0.000905321639416235	1746.95	1736.81	1678.16	1558.37	1428.44	1414.69	NFIX	nuclear	factor	TRUE
ENSG00000010165	1921.587	0.209	0.056	3.708	0.000209276127451401	0.000905321639416235	2034.89	2048.38	2097.46	1851.95	1748.88	1747.97	EEF1AKNMT	eEF1A	lysine	TRUE
ENSG00000105707	3.729	-5.377	1.45	-3.707	0.000209549557672168	0.000906250476746424	0	0	0	7.37	9.04	5.97	HPN	hepsin	serine-type	TRUE
ENSG00000143995	58.901	0.924	0.249	3.707	0.000209739988751081	0.00090685177689606	83.43	74.81	73.26	38.93	41.19	41.78	MEIS1	Meis	homeobox	TRUE
ENSG00000126746	2714.729	-0.194	0.052	-3.707	0.00020981421664191	0.000906950478355342	2542.59	2537.98	2516.76	2764.24	2938.24	2988.56	ZNF384	zinc	finger	TRUE
ENSG00000106034	898.296	0.301	0.081	3.706	0.000210827870131654	0.000911108931783746	973.69	947.01	1053.55	888.09	757.41	770.02	CPED1	cadherin	like	TRUE
ENSG00000106628	2758.719	0.187	0.05	3.705	0.000211636250147619	0.000914378460787155	2911.92	3005.8	2892.68	2579.05	2536.43	2626.43	POLD2	DNA	polymerase	TRUE
ENSG00000063660	1097.519	-0.267	0.072	-3.704	0.000212120749825826	0.000916247400410452	1079.51	977.31	933.06	1193.24	1178.31	1223.68	GPC1	glypican	1	TRUE
ENSG00000081870	524.129	0.342	0.092	3.702	0.000214160796200306	0.000924832904785709	596.22	558.73	603.41	442.99	444	499.42	HSPB11	heat	shock	TRUE
ENSG00000269996	430.068	0.367	0.099	3.702	0.000214243216805952	0.000924962456701988	478.2	489.6	485.81	343.03	394.78	388.99	NA	NA	NA	TRUE
ENSG00000171861	563.462	0.35	0.095	3.701	0.000214649895634633	0.000926264956828833	654.22	669.53	570.63	504.02	459.07	523.3	MRM3	mitochondrial	rRNA	TRUE
ENSG00000187134	127.135	-0.655	0.177	-3.701	0.00021461283323712	0.000926264956828833	97.67	96.59	102.17	132.58	155.7	178.08	AKR1C1	aldo-keto	reductase	TRUE
ENSG00000058729	535.961	0.354	0.096	3.701	0.000214819116957729	0.000926768537584138	621.66	536.01	646.78	454.57	485.19	471.56	RIOK2	RIO	kinase	TRUE
ENSG00000147676	8280.134	0.19	0.051	3.699	0.000216236303625475	0.000932654504392935	8752.05	8248.43	9473.27	7751.87	7755.96	7699.22	MAL2	mal,	T	TRUE
ENSG00000273290	364.842	-0.393	0.106	-3.699	0.000216376418171257	0.000933030767016577	290.99	339.03	316.16	405.11	422.91	414.86	NA	NA	NA	TRUE
ENSG00000019505	68.891	0.888	0.24	3.698	0.000217480086659897	0.000937560744958191	75.29	90.91	102.17	41.04	48.22	55.71	SYT13	synaptotagmin	13	TRUE
ENSG00000025770	703.755	0.326	0.088	3.696	0.00021886592374265	0.000943304646907438	808.87	744.35	796.19	561.9	620.8	690.43	NCAPH2	non-SMC	condensin	TRUE
ENSG00000108395	2313.251	0.205	0.056	3.694	0.000221127528324981	0.000952819349766616	2479.51	2391.19	2561.1	2234.96	2119.55	2093.18	TRIM37	tripartite	motif	TRUE
ENSG00000225968	7.268	-3.805	1.03	-3.693	0.000221413597624352	0.000953819074726977	0	1.89	0.96	14.73	16.07	9.95	ELFN1	extracellular	leucine	TRUE
ENSG00000155506	6213.758	0.168	0.045	3.693	0.000221534539751818	0.000954107140327269	6620.51	6377.15	6726.14	6044.08	5806.17	5708.5	LARP1	La	ribonucleoprotein	TRUE
ENSG00000107020	263.491	0.465	0.126	3.692	0.000222349164395597	0.000957148330265994	294.04	309.67	313.27	208.34	203.92	251.7	PLGRKT	plasminogen	receptor	TRUE
ENSG00000258727	91.363	-0.746	0.202	-3.692	0.000222339597193408	0.000957148330265994	69.19	71.97	63.62	108.38	127.57	107.44	AL135999.1	NA	NA	TRUE
ENSG00000132313	1377.972	0.233	0.063	3.692	0.000222427514589912	0.000957252071936339	1526.17	1422.4	1518.15	1283.74	1279.77	1237.6	MRPL35	mitochondrial	ribosomal	TRUE
ENSG00000136715	1147.706	0.254	0.069	3.692	0.000222708755586796	0.000958228722830776	1177.18	1306.87	1260.79	1063.82	1065.8	1011.77	SAP130	Sin3A	associated	TRUE
ENSG00000146038	12286.112	-0.168	0.045	-3.691	0.00022316290762631	0.000959827159233205	11234.62	11424.69	12055.58	13445.56	13052.83	12503.39	DCDC2	doublecortin	domain	TRUE
ENSG00000197496	407.856	-0.378	0.102	-3.691	0.000223189052668396	0.000959827159233205	351.02	347.55	365.32	497.71	424.92	460.62	SLC2A10	solute	carrier	TRUE
ENSG00000159792	800.381	-0.301	0.081	-3.691	0.000223418526356657	0.000960579897067061	754.94	721.62	675.7	890.2	818.69	941.14	PSKH1	protein	serine	TRUE
ENSG00000116191	1960.112	0.229	0.062	3.69	0.000223952113403641	0.000962639474057794	2210.91	2061.63	2073.36	1922.45	1795.09	1697.23	RALGPS2	Ral	GEF	TRUE
ENSG00000104450	1000.544	0.269	0.073	3.69	0.0002243748998489	0.000963752460524304	1047.97	1055.91	1176.93	927.03	900.06	895.37	SPAG1	sperm	associated	TRUE
ENSG00000128524	1778.376	-0.216	0.059	-3.69	0.00022428122236584	0.000963752460524304	1595.35	1640.22	1700.33	1897.19	1859.38	1977.78	ATP6V1F	ATPase	H+	TRUE
ENSG00000174775	543.659	0.323	0.087	3.69	0.000224339085083679	0.000963752460524304	621.66	607.98	583.16	473.51	484.18	491.46	HRAS	HRas	proto-oncogene,	TRUE
ENSG00000187550	23.004	-1.653	0.448	-3.689	0.00022506301472992	0.000966472838868201	16.28	12.31	4.82	34.72	26.12	43.77	SBK2	SH3	domain	TRUE
ENSG00000178878	194.278	0.536	0.145	3.689	0.00022524947531605	0.000967038197555157	235.03	235.8	218.81	182.04	155.7	138.29	APOLD1	apolipoprotein	L	TRUE
ENSG00000161036	562.249	-0.327	0.089	-3.688	0.000225643048460873	0.000968492237920727	525	481.08	490.63	589.26	638.88	648.65	LRWD1	leucine	rich	TRUE
ENSG00000260552	58.434	-0.971	0.264	-3.685	0.000229107859811139	0.000983124558941526	29.51	48.3	40.48	69.45	73.33	89.54	AC023043.1	NA	NA	TRUE
ENSG00000162695	1028.356	-0.274	0.074	-3.684	0.000229433133001259	0.000984280970534212	985.9	862.72	944.63	1174.3	1133.11	1069.47	SLC30A7	solute	carrier	TRUE
ENSG00000205363	9.24	-2.837	0.77	-3.683	0.000230407140012513	0.000988219247817402	2.03	3.79	0.96	12.63	22.1	13.93	INSYN1	inhibitory	synaptic	TRUE
ENSG00000070018	2618.335	-0.205	0.056	-3.683	0.00023086707693475	0.000989951293441958	2438.81	2405.4	2452.18	2926.29	2861.9	2625.43	LRP6	LDL	receptor	TRUE
ENSG00000158636	398.645	0.393	0.107	3.682	0.000231299526530058	0.000991564661230047	443.61	416.68	497.38	347.24	363.64	323.33	EMSY	EMSY	transcriptional	TRUE
ENSG00000115084	4695.613	-0.433	0.118	-3.682	0.000231722765299367	0.000993137768692574	4062.65	3674.39	4249.86	6096.7	5293.86	4796.22	SLC35F5	solute	carrier	TRUE
ENSG00000165171	550.176	-0.354	0.096	-3.681	0.000232290099227943	0.00099532753785261	483.29	526.54	439.54	566.11	643.9	641.68	METTL27	methyltransferase	like	TRUE
ENSG00000182685	138.133	-0.623	0.169	-3.681	0.000232675517473369	0.000996736952128575	104.8	118.38	103.14	150.47	189.86	162.16	BRICD5	BRICHOS	domain	TRUE
ENSG00000056972	420.387	0.389	0.106	3.678	0.000235027083154215	0.00100656623355731	440.55	510.44	479.06	337.77	351.58	402.92	TRAF3IP2	TRAF3	interacting	TRUE
ENSG00000122140	1041.333	0.263	0.072	3.677	0.00023557855431167	0.00100868322999986	1099.86	1218.8	1089.21	960.7	945.26	934.17	MRPS2	mitochondrial	ribosomal	TRUE
ENSG00000140153	636.028	0.31	0.084	3.675	0.000237706601710276	0.00101754803182383	720.35	686.58	705.58	590.31	527.38	585.97	WDR20	WD	repeat	TRUE
ENSG00000105968	3413.979	0.176	0.048	3.675	0.000237933578124246	0.00101827261363142	3592.59	3556.96	3715.86	3170.41	3242.61	3205.44	H2AFV	H2A	histone	TRUE
ENSG00000175130	1112.655	-0.249	0.068	-3.674	0.000238603697248398	0.00102089288020077	978.78	1058.75	1012.1	1249.01	1195.39	1181.89	MARCKSL1	MARCKS	like	TRUE
ENSG00000186063	1930.748	0.263	0.072	3.673	0.000239591565844168	0.00102487107377463	2191.57	1853.29	2274.82	1806.7	1753.9	1704.19	AIDA	axin	interactor,	TRUE
ENSG00000109062	920.965	0.296	0.081	3.673	0.00023992628248961	0.00102605410919272	976.75	1095.69	972.58	880.73	756.41	843.64	SLC9A3R1	SLC9A3	regulator	TRUE
ENSG00000173757	1770.018	-0.209	0.057	-3.672	0.00024111582958118	0.00103089140125028	1675.73	1617.49	1632.86	1887.72	1858.38	1947.93	STAT5B	signal	transducer	TRUE
ENSG00000000003	765.264	-0.287	0.078	-3.67	0.000242133605338033	0.001034873839237	681.69	709.31	676.66	847.06	881.97	794.89	TSPAN6	tetraspanin	6	TRUE
ENSG00000185104	1618.069	0.212	0.058	3.67	0.000242164583859993	0.001034873839237	1726.6	1715.03	1768.77	1487.87	1518.85	1491.29	FAF1	Fas	associated	TRUE
ENSG00000174093	453.248	-0.372	0.101	-3.67	0.000242257536007971	0.00103502039294447	409.01	412.9	363.39	506.13	555.5	472.56	NA	NA	NA	TRUE
ENSG00000170632	2078.146	-0.201	0.055	-3.67	0.000242890184642148	0.00103747211522893	1932.13	1886.44	1981.79	2269.69	2229.05	2169.79	ARMC10	armadillo	repeat	TRUE
ENSG00000078674	3346.101	0.184	0.05	3.669	0.000243112778975837	0.00103817158398563	3571.23	3439.53	3665.74	3172.51	3181.34	3046.26	PCM1	pericentriolar	material	TRUE
ENSG00000131116	359.374	-0.491	0.134	-3.668	0.000244366951085355	0.00104327482504261	338.81	305.88	251.58	494.55	348.57	416.85	ZNF428	zinc	finger	TRUE
ENSG00000149187	3406.93	0.172	0.047	3.668	0.000244488953071239	0.00104354319713159	3648.55	3626.09	3555.85	3200.92	3233.57	3176.59	CELF1	CUGBP	Elav-like	TRUE
ENSG00000186001	766.665	0.29	0.079	3.667	0.000245760861006537	0.00104871835367844	853.64	834.31	842.45	694.48	641.89	733.21	LRCH3	leucine	rich	TRUE
ENSG00000162601	1436.279	-0.254	0.069	-3.666	0.000246166704957855	0.0010501962062334	1303.35	1267.1	1360.07	1592.04	1665.51	1429.61	MYSM1	Myb	like,	TRUE
ENSG00000136504	1093.339	0.247	0.067	3.666	0.000246360746841897	0.00105076997293335	1179.22	1204.59	1175.97	1045.93	974.39	979.94	KAT7	lysine	acetyltransferase	TRUE
ENSG00000257122	271.832	0.481	0.131	3.665	0.000247081959673183	0.00105359139159819	339.83	303.04	307.49	224.13	192.87	263.64	RRN3P3	RRN3	homolog,	TRUE
ENSG00000180769	190.928	-0.547	0.149	-3.665	0.000247297836052647	0.00105425714354892	150.58	136.37	178.32	249.38	221	209.92	WDFY3-AS2	WDFY3	antisense	TRUE
ENSG00000180881	183.538	-0.565	0.154	-3.664	0.00024783319628439	0.00105628423875316	118.02	160.99	164.83	210.45	232.05	214.89	CAPS2	calcyphosine	2	TRUE
ENSG00000148735	10.619	-2.459	0.671	-3.663	0.000249487178841505	0.0010627168914427	5.09	1.89	2.89	16.84	20.09	16.91	PLEKHS1	pleckstrin	homology	TRUE
ENSG00000168679	1885.911	-0.218	0.059	-3.663	0.000249491607041667	0.0010627168914427	1782.56	1651.58	1797.69	2098.17	1969.88	2015.58	SLC16A4	solute	carrier	TRUE
ENSG00000170160	178.35	-0.581	0.159	-3.663	0.000249523155638827	0.0010627168914427	151.6	134.48	142.66	247.28	219.99	174.1	CCDC144A	coiled-coil	domain	TRUE
ENSG00000145741	10818.109	-0.16	0.044	-3.663	0.000249721224367113	0.00106330381369636	10059.47	10520.3	10073.79	10973.84	11737.9	11543.35	BTF3	basic	transcription	TRUE
ENSG00000197776	58.429	-0.922	0.252	-3.662	0.000249986345917639	0.00106417589233215	44.77	36.93	39.52	68.4	81.37	79.59	KLHDC1	kelch	domain	TRUE
ENSG00000133195	406.939	-0.361	0.099	-3.662	0.000250099891377564	0.0010644024561884	357.12	351.34	360.5	465.09	440.99	466.59	SLC39A11	solute	carrier	TRUE
ENSG00000241343	214.565	-0.539	0.147	-3.662	0.000250273109460327	0.00106488281080961	187.21	178.04	160.01	211.5	256.15	294.48	RPL36A	ribosomal	protein	TRUE
ENSG00000096092	609.97	0.31	0.085	3.66	0.000252033960907015	0.00107211649956709	678.64	668.59	678.59	574.52	512.31	547.17	TMEM14A	transmembrane	protein	TRUE
ENSG00000165119	17895.273	0.155	0.042	3.659	0.000253373975387966	0.00107755695245135	18762.68	18199.58	19595.26	17323.08	16755.52	16735.52	HNRNPK	heterogeneous	nuclear	TRUE
ENSG00000101193	530.987	0.324	0.088	3.659	0.000253598550615998	0.00107825215075163	602.33	565.36	603.41	467.2	468.11	479.52	GID8	GID	complex	TRUE
ENSG00000089775	540.679	-0.359	0.098	-3.657	0.000255225069196448	0.00108490637098803	467.01	492.44	461.71	577.68	689.11	556.13	ZBTB25	zinc	finger	TRUE
ENSG00000172137	74.597	0.809	0.221	3.657	0.000255430819822175	0.00108551946429727	96.66	88.07	100.25	53.66	52.24	56.71	CALB2	calbindin	2	TRUE
ENSG00000112234	615.349	0.359	0.098	3.656	0.000256036188007839	0.0010876065921379	770.21	600.4	704.62	541.91	570.57	504.39	FBXL4	F-box	and	TRUE
ENSG00000138002	813.94	-0.311	0.085	-3.656	0.000256045213020165	0.0010876065921379	713.23	786.96	679.55	816.54	941.24	946.11	IFT172	intraflagellar	transport	TRUE
ENSG00000168778	633.312	-0.346	0.095	-3.656	0.000256294468024505	0.00108840334254931	555.52	551.16	566.78	615.56	791.57	719.28	TCTN2	tectonic	family	TRUE
ENSG00000105568	5213.4	0.173	0.047	3.656	0.000256644275348202	0.00108944048355124	5514.55	5608.18	5453.78	4897.14	4696.17	5110.59	PPP2R1A	protein	phosphatase	TRUE
ENSG00000143384	8202.144	-0.155	0.042	-3.656	0.000256662175694106	0.00108944048355124	7654.23	7689.7	7943.55	8792.54	8721.31	8411.53	MCL1	MCL1	apoptosis	TRUE
ENSG00000164053	168.492	0.556	0.152	3.655	0.000257077071828062	0.00109093913718282	216.72	198.87	186.03	148.37	135.61	125.35	ATRIP	ATR	interacting	TRUE
ENSG00000187109	35946.507	-0.135	0.037	-3.654	0.000257702021042188	0.00109332824267598	33623.47	34852.7	34314.11	37061.05	38094.69	37733.02	NAP1L1	nucleosome	assembly	TRUE
ENSG00000173517	1021.688	-0.273	0.075	-3.653	0.000258804579078383	0.00109774201871107	903.49	917.65	954.27	1218.5	1060.78	1075.44	PEAK1	pseudopodium	enriched	TRUE
ENSG00000185652	582.355	-0.317	0.087	-3.653	0.000259121682655588	0.00109882290085505	522.97	497.18	535.93	670.28	653.95	613.83	NTF3	neurotrophin	3	TRUE
ENSG00000103064	2471.794	-0.19	0.052	-3.653	0.000259539098720196	0.0011003285432287	2315.7	2249.14	2363.5	2681.12	2613.78	2607.53	SLC7A6	solute	carrier	TRUE
ENSG00000163251	455.211	-0.346	0.095	-3.652	0.00026032431386902	0.00110339238967544	385.61	414.79	401.95	527.17	508.29	493.45	FZD5	frizzled	class	TRUE
ENSG00000138386	1219.779	-0.255	0.07	-3.651	0.000260939536335717	0.00110573441850234	1147.68	1041.71	1148.01	1319.51	1397.3	1264.47	NAB1	NGFI-A	binding	TRUE
ENSG00000185338	31.145	-1.276	0.35	-3.649	0.000263188579692759	0.00111499699608133	17.3	15.15	22.17	46.3	41.19	44.77	SOCS1	suppressor	of	TRUE
ENSG00000011021	654.52	0.317	0.087	3.649	0.00026342562369245	0.00111573334854856	790.55	682.79	705.58	557.69	584.63	605.87	CLCN6	chloride	voltage-gated	TRUE
ENSG00000164919	2022.682	0.226	0.062	3.649	0.000263495698365303	0.00111576232245159	2215.99	2197.06	2131.2	1727.78	1863.4	2000.66	COX6C	cytochrome	c	TRUE
ENSG00000148200	168.675	-0.571	0.156	-3.649	0.000263698627181806	0.00111635371320129	130.23	154.36	122.42	200.98	222	182.06	NR6A1	nuclear	receptor	TRUE
ENSG00000152422	464.893	0.375	0.103	3.648	0.000264479124187337	0.00111938933707977	537.21	479.19	559.07	379.86	449.02	385.01	XRCC4	X-ray	repair	TRUE
ENSG00000067369	3049.944	-0.191	0.052	-3.646	0.000266624677163411	0.00112819962315309	2760.33	2808.82	2974.62	3358.76	3224.53	3172.61	TP53BP1	tumor	protein	TRUE
ENSG00000143466	215.184	0.493	0.135	3.646	0.000266704164603623	0.00112826540024717	243.17	248.12	263.15	197.82	165.75	173.11	NA	NA	NA	TRUE
ENSG00000177105	501.922	0.361	0.099	3.646	0.000266836929727888	0.00112855647772018	559.59	601.35	532.08	466.14	389.76	462.61	RHOG	ras	homolog	TRUE
ENSG00000151422	998.7	0.263	0.072	3.644	0.000268675366399716	0.00113605963099041	1099.86	1032.24	1136.45	951.23	888	884.43	FER	FER	tyrosine	TRUE
ENSG00000100422	701.58	-0.292	0.08	-3.643	0.000269615250066736	0.00113976068218197	654.22	596.61	641.96	787.08	776.5	753.11	CERK	ceramide	kinase	TRUE
ENSG00000162517	1224.663	0.235	0.065	3.643	0.000269933352628276	0.00114083209751519	1343.03	1323.92	1306.09	1080.65	1152.19	1142.1	PEF1	penta-EF-hand	domain	TRUE
ENSG00000185046	188.628	-0.54	0.148	-3.642	0.000270638125953296	0.00114353681332517	133.29	171.41	156.15	240.96	225.01	204.94	ANKS1B	ankyrin	repeat	TRUE
ENSG00000107897	2308.559	-0.229	0.063	-3.64	0.000272230165668581	0.00114998833450374	2095.93	1998.19	2282.53	2640.08	2440	2394.63	ACBD5	acyl-CoA	binding	TRUE
ENSG00000101624	223.823	0.484	0.133	3.64	0.000272639001544035	0.00115143972767939	253.34	261.37	267.97	208.34	178.81	173.11	CEP76	centrosomal	protein	TRUE
ENSG00000196781	1434.986	0.231	0.064	3.639	0.000273183451591855	0.0011534630302317	1610.61	1571.08	1468.03	1336.35	1281.78	1342.07	TLE1	TLE	family	TRUE
ENSG00000236200	21.343	1.556	0.428	3.639	0.000273620768522996	0.00115503312454265	32.56	32.2	30.85	9.47	11.05	11.94	KDM4A-AS1	KDM4A	antisense	TRUE
ENSG00000085465	65.46	-1.001	0.275	-3.639	0.00027416202057974	0.00115704110335554	27.47	48.3	54.94	63.13	97.44	101.48	OVGP1	oviductal	glycoprotein	TRUE
ENSG00000163395	99651.598	-0.203	0.056	-3.638	0.000274261525008083	0.001157184267998	97123.17	93896.7	86985.81	97553.46	109405.08	112945.37	IGFN1	immunoglobulin	like	TRUE
ENSG00000174744	956.841	0.257	0.071	3.637	0.000275769862874713	0.00116327019613299	1067.3	1056.86	1001.5	869.15	853.85	892.39	BRMS1	BRMS1	transcriptional	TRUE
ENSG00000154655	299.514	0.418	0.115	3.635	0.000278161105189757	0.00117307664939609	362.21	344.71	320.98	248.33	263.19	257.67	L3MBTL4	L3MBTL	histone	TRUE
ENSG00000120899	433.732	-0.387	0.106	-3.634	0.000279384664667021	0.00117795517516119	393.75	367.44	367.25	426.16	538.43	509.37	PTK2B	protein	tyrosine	TRUE
